"FID catalogue Schmidt 2026","LAND","LAND_QID","LAND_GeoNames","LAND_TGN","LAND_IDAI","LAND_OSM_Relation","LAND_matchLabel","LAND_matchScore","LAND_matchReason","BUNDESLAND","BUNDESLAND_QID","BUNDESLAND_GeoNames","BUNDESLAND_TGN","BUNDESLAND_IDAI","BUNDESLAND_OSM_Relation","BUNDESLAND_matchLabel","BUNDESLAND_matchScore","BUNDESLAND_matchReason","KREIS","KREIS_QID","KREIS_GeoNames","KREIS_TGN","KREIS_IDAI","KREIS_OSM_Relation","KREIS_matchLabel","KREIS_matchScore","KREIS_matchReason","GEMEINDE"
"546","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Kujawsko-Pomorskie","Q54153","3337500","","","223407","kujawsko-pomorskie","1.0","Exact match via skos:altLabel [global index] | 'Kujawsko-Pomorskie' -> 'kujawsko-pomorskie' | [normalised: stripped -> 'Kujawsko-Pomorskie']","pow. Inowrocławski","Q773314","7530910","","","1286782","powiat inowrocławski","1.0","Exact match via rdfs:label [global index] | 'Powiat Inowrocławski' -> 'powiat inowrocławski'","Gmina Pakość"
"547","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Kujawsko-Pomorskie","Q54153","3337500","","","223407","kujawsko-pomorskie","1.0","Exact match via skos:altLabel [global index] | 'Kujawsko-Pomorskie' -> 'kujawsko-pomorskie' | [normalised: stripped -> 'Kujawsko-Pomorskie']","pow. Inowrocławski","Q773314","7530910","","","1286782","powiat inowrocławski","1.0","Exact match via rdfs:label [global index] | 'Powiat Inowrocławski' -> 'powiat inowrocławski'","Gmina Złotniki Kuj."
"542","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Kujawsko-Pomorskie","Q54153","3337500","","","223407","kujawsko-pomorskie","1.0","Exact match via skos:altLabel [global index] | 'Kujawsko-Pomorskie' -> 'kujawsko-pomorskie' | [normalised: stripped -> 'Kujawsko-Pomorskie']","pow. Inowrocławski","Q773314","7530910","","","1286782","powiat inowrocławski","1.0","Exact match via rdfs:label [global index] | 'Powiat Inowrocławski' -> 'powiat inowrocławski'","Gmina Kruszwica"
"548","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Kujawsko-Pomorskie","Q54153","3337500","","","223407","kujawsko-pomorskie","1.0","Exact match via skos:altLabel [global index] | 'Kujawsko-Pomorskie' -> 'kujawsko-pomorskie' | [normalised: stripped -> 'Kujawsko-Pomorskie']","pow. Włocławski","Q774833","7530921","","","2616205","powiat włocławski","1.0","Exact match via rdfs:label [global index] | 'Powiat Włocławski' -> 'powiat włocławski'","Gmina Wocławek"
"549","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Kujawsko-Pomorskie","Q54153","3337500","","","223407","kujawsko-pomorskie","1.0","Exact match via skos:altLabel [global index] | 'Kujawsko-Pomorskie' -> 'kujawsko-pomorskie' | [normalised: stripped -> 'Kujawsko-Pomorskie']","pow. Włocławski","Q774833","7530921","","","2616205","powiat włocławski","1.0","Exact match via rdfs:label [global index] | 'Powiat Włocławski' -> 'powiat włocławski'","Gmina Wocławek"
"551","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Sachsen","Q1202","2842566","7003685","2315107","62467","Sachsen","1.0","Exact match via rdfs:label [global index] | 'Sachsen' -> 'Sachsen'","Görlitz","Q6317","","","","","Landkreis Görlitz","1.0","Direct override | 'Görlitz' -> QID=Q6317 | [override -> QID=Q6317]","Boxberg/O.L."
"552","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Sachsen","Q1202","2842566","7003685","2315107","62467","Sachsen","1.0","Exact match via rdfs:label [global index] | 'Sachsen' -> 'Sachsen'","Görlitz","Q6317","","","","","Landkreis Görlitz","1.0","Direct override | 'Görlitz' -> QID=Q6317 | [override -> QID=Q6317]","Boxberg/O.L."
"562","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Zachodniopomorskie","Q54188","3337499","","","104401","zachodniopomorskie","1.0","Exact match via skos:altLabel [global index] | 'Zachodniopomorskie' -> 'zachodniopomorskie' | [normalised: stripped -> 'Zachodniopomorskie']","pow. Policki","Q558696","7530844","","","343814","powiat policki","1.0","Exact match via rdfs:label [global index] | 'Powiat Policki' -> 'powiat policki'","Gmina Dobra"
"561","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Zachodniopomorskie","Q54188","3337499","","","104401","zachodniopomorskie","1.0","Exact match via skos:altLabel [global index] | 'Zachodniopomorskie' -> 'zachodniopomorskie' | [normalised: stripped -> 'Zachodniopomorskie']","pow. Policki","Q558696","7530844","","","343814","powiat policki","1.0","Exact match via rdfs:label [global index] | 'Powiat Policki' -> 'powiat policki'","Gmina Kołbaskowo"
"560","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Zachodniopomorskie","Q54188","3337499","","","104401","zachodniopomorskie","1.0","Exact match via skos:altLabel [global index] | 'Zachodniopomorskie' -> 'zachodniopomorskie' | [normalised: stripped -> 'Zachodniopomorskie']","pow. Policki","Q558696","7530844","","","343814","powiat policki","1.0","Exact match via rdfs:label [global index] | 'Powiat Policki' -> 'powiat policki'","Gmina Kołbaskowo"
"559","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Zachodniopomorskie","Q54188","3337499","","","104401","zachodniopomorskie","1.0","Exact match via skos:altLabel [global index] | 'Zachodniopomorskie' -> 'zachodniopomorskie' | [normalised: stripped -> 'Zachodniopomorskie']","pow. Policki","Q558696","7530844","","","343814","powiat policki","1.0","Exact match via rdfs:label [global index] | 'Powiat Policki' -> 'powiat policki'","Gmina Kołbaskowo"
"558","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Zachodniopomorskie","Q54188","3337499","","","104401","zachodniopomorskie","1.0","Exact match via skos:altLabel [global index] | 'Zachodniopomorskie' -> 'zachodniopomorskie' | [normalised: stripped -> 'Zachodniopomorskie']","pow. Policki","Q558696","7530844","","","343814","powiat policki","1.0","Exact match via rdfs:label [global index] | 'Powiat Policki' -> 'powiat policki'","Gmina Dobra"
"557","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Zachodniopomorskie","Q54188","3337499","","","104401","zachodniopomorskie","1.0","Exact match via skos:altLabel [global index] | 'Zachodniopomorskie' -> 'zachodniopomorskie' | [normalised: stripped -> 'Zachodniopomorskie']","pow. Policki","Q558696","7530844","","","343814","powiat policki","1.0","Exact match via rdfs:label [global index] | 'Powiat Policki' -> 'powiat policki'","Gmina Dobra"
"556","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Zachodniopomorskie","Q54188","3337499","","","104401","zachodniopomorskie","1.0","Exact match via skos:altLabel [global index] | 'Zachodniopomorskie' -> 'zachodniopomorskie' | [normalised: stripped -> 'Zachodniopomorskie']","pow. Policki","Q558696","7530844","","","343814","powiat policki","1.0","Exact match via rdfs:label [global index] | 'Powiat Policki' -> 'powiat policki'","Gmina Kołbaskowo"
"555","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Zachodniopomorskie","Q54188","3337499","","","104401","zachodniopomorskie","1.0","Exact match via skos:altLabel [global index] | 'Zachodniopomorskie' -> 'zachodniopomorskie' | [normalised: stripped -> 'Zachodniopomorskie']","pow. Policki","Q558696","7530844","","","343814","powiat policki","1.0","Exact match via rdfs:label [global index] | 'Powiat Policki' -> 'powiat policki'","Gmina Kołbaskowo"
"554","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Zachodniopomorskie","Q54188","3337499","","","104401","zachodniopomorskie","1.0","Exact match via skos:altLabel [global index] | 'Zachodniopomorskie' -> 'zachodniopomorskie' | [normalised: stripped -> 'Zachodniopomorskie']","pow. Policki","Q558696","7530844","","","343814","powiat policki","1.0","Exact match via rdfs:label [global index] | 'Powiat Policki' -> 'powiat policki'","Gmina Kołbaskowo"
"553","Polen","Q36","798544","7006366","2054097","49715","Polen","1.0","Exact match via rdfs:label [global index] | 'Polen' -> 'Polen'","Woj. Zachodniopomorskie","Q54188","3337499","","","104401","zachodniopomorskie","1.0","Exact match via skos:altLabel [global index] | 'Zachodniopomorskie' -> 'zachodniopomorskie' | [normalised: stripped -> 'Zachodniopomorskie']","pow. Policki","Q558696","7530844","","","343814","powiat policki","1.0","Exact match via rdfs:label [global index] | 'Powiat Policki' -> 'powiat policki'","Gmina Dobra"
"563","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Dahme-Spreewald","Q6173","3249080","7076944","","62376","Dahme-Spreewald","1.0","Exact match via skos:altLabel [global index] | 'Dahme-Spreewald' -> 'Dahme-Spreewald'","Neuendorf am See"
"564","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Oder-Spree","Q6178","3249086","7076938","","62628","Oder-Spree","1.0","Exact match via skos:altLabel [global index] | 'Oder-Spree' -> 'Oder-Spree'","Fürstenwalde"
"565","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Havelland","Q6139","3249082","7076942","","62413","Havelland","1.0","Exact match via rdfs:label [global index] | 'Havelland' -> 'Havelland'","Rhinow"
"571","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Dahme-Spreewald","Q6173","3249080","7076944","","62376","Dahme-Spreewald","1.0","Exact match via skos:altLabel [global index] | 'Dahme-Spreewald' -> 'Dahme-Spreewald'","Hohenbrück"
"574","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Dahme-Spreewald","Q6173","3249080","7076944","","62376","Dahme-Spreewald","1.0","Exact match via skos:altLabel [global index] | 'Dahme-Spreewald' -> 'Dahme-Spreewald'","Neuendorf am See"
"575","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Spree-Neiße","Q6165","3249089","7076935","","62683","Spree-Neiße","1.0","Exact match via skos:altLabel [global index] | 'Spree-Neiße' -> 'Spree-Neiße'","Heinersbrück"
"579","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Potsdam","Q1711","7602560","7004463","","62369","Potsdam","1.0","Exact match via rdfs:label [global index] | 'Potsdam' -> 'Potsdam'","Potsdam"
"580","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Potsdam","Q1711","7602560","7004463","","62369","Potsdam","1.0","Exact match via rdfs:label [global index] | 'Potsdam' -> 'Potsdam'","Potsdam"
"581","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Oder-Spree","Q6178","3249086","7076938","","62628","Oder-Spree","1.0","Exact match via skos:altLabel [global index] | 'Oder-Spree' -> 'Oder-Spree'","Trebus"
"582","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Havelland","Q6139","3249082","7076942","","62413","Havelland","1.0","Exact match via rdfs:label [global index] | 'Havelland' -> 'Havelland'","Kietz"
"584","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Teltow-Fläming","Q6146","","","","","Landkreis Teltow-Fläming","1.0","Direct override | 'Teltow-Fläming' -> QID=Q6146 | [override -> QID=Q6146]","Bochow"
"585","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Uckermark","Q338635","2820521","","","","Uckermark","1.0","Exact match via rdfs:label [global index] | 'Uckermark' -> 'Uckermark'","Klinkow"
"586","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Uckermark","Q338635","2820521","","","","Uckermark","1.0","Exact match via rdfs:label [global index] | 'Uckermark' -> 'Uckermark'","Schwaneberg"
"587","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Uckermark","Q338635","2820521","","","","Uckermark","1.0","Exact match via rdfs:label [global index] | 'Uckermark' -> 'Uckermark'","Bietikow"
"588","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Uckermark","Q338635","2820521","","","","Uckermark","1.0","Exact match via rdfs:label [global index] | 'Uckermark' -> 'Uckermark'","Potzlow"
"589","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Havelland","Q6139","3249082","7076942","","62413","Havelland","1.0","Exact match via rdfs:label [global index] | 'Havelland' -> 'Havelland'","Rhinow"
"590","Deutschland","Q183","2921044","7000084","2044274","51477","Deutschland","1.0","Exact match via rdfs:label [global index] | 'Deutschland' -> 'Deutschland'","Brandenburg","Q1208","2945356","7000096","2048409","62504","Brandenburg","1.0","Exact match via rdfs:label [global index] | 'Brandenburg' -> 'Brandenburg'","Havelland","Q6139","3249082","7076942","","62413","Havelland","1.0","Exact match via rdfs:label [global index] | 'Havelland' -> 'Havelland'","Hoppenrade"
